regime,fold,arm,n_train,k_bearings,repeat,test_fp
R1_within_bearing,all,S1_resample,96,,17,0.0
R1_within_bearing,all,S1_resample,96,,18,0.041666666666666664
R1_within_bearing,all,S1_resample,96,,19,0.0
R1_within_bearing,all,S1_resample,96,,20,0.0
R1_within_bearing,all,S1_resample,96,,21,0.4166666666666667
R1_within_bearing,all,S1_resample,96,,22,0.0
R1_within_bearing,all,S1_resample,96,,23,0.0
R1_within_bearing,all,S1_resample,96,,24,0.0
R1_within_bearing,all,S1_resample,96,,25,0.0
R1_within_bearing,all,S1_resample,96,,26,0.0
R1_within_bearing,all,S1_resample,96,,27,0.0
R1_within_bearing,all,S1_resample,96,,28,0.375
R1_within_bearing,all,S1_resample,96,,29,0.0
R1_within_bearing,all,S1_resample,96,,30,0.0
R1_within_bearing,all,S1_resample,96,,31,0.0
R1_within_bearing,all,S1_resample,96,,32,0.0
R1_within_bearing,all,S1_resample,96,,33,0.0
R1_within_bearing,all,S1_resample,96,,34,0.0
R1_within_bearing,all,S1_resample,96,,35,0.0
R1_within_bearing,all,S1_resample,96,,36,0.0
R1_within_bearing,all,S1_resample,96,,37,0.3333333333333333
R1_within_bearing,all,S1_resample,96,,38,0.0
R1_within_bearing,all,S1_resample,96,,39,0.041666666666666664
R1_within_bearing,all,S1_resample,96,,40,0.0
R1_within_bearing,all,S1_resample,96,,41,0.041666666666666664
R1_within_bearing,all,S1_resample,96,,42,0.0
R1_within_bearing,all,S1_resample,96,,43,0.0
R1_within_bearing,all,S1_resample,96,,44,0.375
R1_within_bearing,all,S1_resample,96,,45,0.0
R1_within_bearing,all,S1_resample,96,,46,0.0
R1_within_bearing,all,S1_resample,96,,47,0.0
R1_within_bearing,all,S1_resample,96,,48,0.0
R1_within_bearing,all,S1_resample,96,,49,0.0
R1_within_bearing,all,S1_resample,96,,50,0.0
R1_within_bearing,all,S1_resample,96,,51,0.375
R1_within_bearing,all,S1_resample,96,,52,0.0
R1_within_bearing,all,S1_resample,96,,53,0.0
R1_within_bearing,all,S1_resample,96,,54,0.041666666666666664
R1_within_bearing,all,S1_resample,96,,55,0.0
R1_within_bearing,all,S1_resample,96,,56,0.0
R1_within_bearing,all,S1_resample,96,,57,0.0
R1_within_bearing,all,S1_resample,96,,58,0.0
R1_within_bearing,all,S1_resample,96,,59,0.0
R1_within_bearing,all,S1_resample,96,,60,0.0
R1_within_bearing,all,S1_resample,96,,61,0.0
R1_within_bearing,all,S1_resample,96,,62,0.041666666666666664
R1_within_bearing,all,S1_resample,96,,63,0.0
R1_within_bearing,all,S1_resample,96,,64,0.0
R1_within_bearing,all,S1_resample,96,,65,0.0
R1_within_bearing,all,S1_resample,96,,66,0.3333333333333333
R1_within_bearing,all,S1_resample,96,,67,0.0
R1_within_bearing,all,S1_resample,96,,68,0.0
R1_within_bearing,all,S1_resample,96,,69,0.041666666666666664
R1_within_bearing,all,S1_resample,96,,70,0.375
R1_within_bearing,all,S1_resample,96,,71,0.0
R1_within_bearing,all,S1_resample,96,,72,0.375
R1_within_bearing,all,S1_resample,96,,73,0.0
R1_within_bearing,all,S1_resample,96,,74,0.0
R1_within_bearing,all,S1_resample,96,,75,0.0
R1_within_bearing,all,S1_resample,96,,76,0.041666666666666664
R1_within_bearing,all,S1_resample,96,,77,0.0
R1_within_bearing,all,S1_resample,96,,78,0.0
R1_within_bearing,all,S1_resample,96,,79,0.0
R1_within_bearing,all,S1_resample,96,,80,0.0
R1_within_bearing,all,S1_resample,96,,81,0.0
R1_within_bearing,all,S1_resample,96,,82,0.0
R1_within_bearing,all,S1_resample,96,,83,0.0
R1_within_bearing,all,S1_resample,96,,84,0.0
R1_within_bearing,all,S1_resample,96,,85,0.0
R1_within_bearing,all,S1_resample,96,,86,0.3333333333333333
R1_within_bearing,all,S1_resample,96,,87,0.0
R1_within_bearing,all,S1_resample,96,,88,0.0
R1_within_bearing,all,S1_resample,96,,89,0.0
R1_within_bearing,all,S1_resample,96,,90,0.0
R1_within_bearing,all,S1_resample,96,,91,0.0
R1_within_bearing,all,S1_resample,96,,92,0.0
R1_within_bearing,all,S1_resample,96,,93,0.0
R1_within_bearing,all,S1_resample,96,,94,0.0
R1_within_bearing,all,S1_resample,96,,95,0.0
R1_within_bearing,all,S1_resample,96,,96,0.0
R1_within_bearing,all,S1_resample,96,,97,0.3333333333333333
R1_within_bearing,all,S1_resample,96,,98,0.0
R1_within_bearing,all,S1_resample,96,,99,0.0
R1_within_bearing,all,S2_new_records,10,,0,0.0
R1_within_bearing,all,S2_new_records,10,,1,0.08333333333333333
R1_within_bearing,all,S2_new_records,10,,2,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,3,0.0
R1_within_bearing,all,S2_new_records,10,,4,0.0
R1_within_bearing,all,S2_new_records,10,,5,0.0
R1_within_bearing,all,S2_new_records,10,,6,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,7,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,8,0.0
R1_within_bearing,all,S2_new_records,10,,9,0.0
R1_within_bearing,all,S2_new_records,10,,10,0.0
R1_within_bearing,all,S2_new_records,10,,11,0.08333333333333333
R1_within_bearing,all,S2_new_records,10,,12,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,13,0.20833333333333334
R1_within_bearing,all,S2_new_records,10,,14,0.0
R1_within_bearing,all,S2_new_records,10,,15,0.0
R1_within_bearing,all,S2_new_records,10,,16,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,17,0.0
R1_within_bearing,all,S2_new_records,10,,18,0.0
R1_within_bearing,all,S2_new_records,10,,19,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,20,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,21,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,22,0.0
R1_within_bearing,all,S2_new_records,10,,23,0.0
R1_within_bearing,all,S2_new_records,10,,24,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,25,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,26,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,27,0.0
R1_within_bearing,all,S2_new_records,10,,28,0.0
R1_within_bearing,all,S2_new_records,10,,29,0.0
R1_within_bearing,all,S2_new_records,10,,30,0.125
R1_within_bearing,all,S2_new_records,10,,31,0.16666666666666666
R1_within_bearing,all,S2_new_records,10,,32,0.0
R1_within_bearing,all,S2_new_records,10,,33,0.125
R1_within_bearing,all,S2_new_records,10,,34,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,35,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,36,0.0
R1_within_bearing,all,S2_new_records,10,,37,0.125
R1_within_bearing,all,S2_new_records,10,,38,0.0
R1_within_bearing,all,S2_new_records,10,,39,0.0
R1_within_bearing,all,S2_new_records,10,,40,0.125
R1_within_bearing,all,S2_new_records,10,,41,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,42,0.0
R1_within_bearing,all,S2_new_records,10,,43,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,44,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,45,0.0
R1_within_bearing,all,S2_new_records,10,,46,0.0
R1_within_bearing,all,S2_new_records,10,,47,0.0
R1_within_bearing,all,S2_new_records,10,,48,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,49,0.08333333333333333
R1_within_bearing,all,S2_new_records,10,,50,0.08333333333333333
R1_within_bearing,all,S2_new_records,10,,51,0.0
R1_within_bearing,all,S2_new_records,10,,52,0.0
R1_within_bearing,all,S2_new_records,10,,53,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,54,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,55,0.125
R1_within_bearing,all,S2_new_records,10,,56,0.20833333333333334
R1_within_bearing,all,S2_new_records,10,,57,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,58,0.0
R1_within_bearing,all,S2_new_records,10,,59,0.08333333333333333
R1_within_bearing,all,S2_new_records,10,,60,0.08333333333333333
R1_within_bearing,all,S2_new_records,10,,61,0.125
R1_within_bearing,all,S2_new_records,10,,62,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,63,0.08333333333333333
R1_within_bearing,all,S2_new_records,10,,64,0.0
R1_within_bearing,all,S2_new_records,10,,65,0.0
R1_within_bearing,all,S2_new_records,10,,66,0.0
R1_within_bearing,all,S2_new_records,10,,67,0.0
R1_within_bearing,all,S2_new_records,10,,68,0.0
R1_within_bearing,all,S2_new_records,10,,69,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,70,0.125
R1_within_bearing,all,S2_new_records,10,,71,0.25
R1_within_bearing,all,S2_new_records,10,,72,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,73,0.0
R1_within_bearing,all,S2_new_records,10,,74,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,75,0.0
R1_within_bearing,all,S2_new_records,10,,76,0.0
R1_within_bearing,all,S2_new_records,10,,77,0.4166666666666667
R1_within_bearing,all,S2_new_records,10,,78,0.125
R1_within_bearing,all,S2_new_records,10,,79,0.08333333333333333
R1_within_bearing,all,S2_new_records,10,,80,0.08333333333333333
R1_within_bearing,all,S2_new_records,10,,81,0.0
R1_within_bearing,all,S2_new_records,10,,82,0.3333333333333333
R1_within_bearing,all,S2_new_records,10,,83,0.0
R1_within_bearing,all,S2_new_records,10,,84,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,85,0.125
R1_within_bearing,all,S2_new_records,10,,86,0.08333333333333333
R1_within_bearing,all,S2_new_records,10,,87,0.125
R1_within_bearing,all,S2_new_records,10,,88,0.0
R1_within_bearing,all,S2_new_records,10,,89,0.0
R1_within_bearing,all,S2_new_records,10,,90,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,91,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,92,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,93,0.16666666666666666
R1_within_bearing,all,S2_new_records,10,,94,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,95,0.0
R1_within_bearing,all,S2_new_records,10,,96,0.041666666666666664
R1_within_bearing,all,S2_new_records,10,,97,0.0
R1_within_bearing,all,S2_new_records,10,,98,0.125
R1_within_bearing,all,S2_new_records,10,,99,0.0
R1_within_bearing,all,S2_new_records,20,,0,0.0
R1_within_bearing,all,S2_new_records,20,,1,0.0
R1_within_bearing,all,S2_new_records,20,,2,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,3,0.0
R1_within_bearing,all,S2_new_records,20,,4,0.0
R1_within_bearing,all,S2_new_records,20,,5,0.08333333333333333
R1_within_bearing,all,S2_new_records,20,,6,0.0
R1_within_bearing,all,S2_new_records,20,,7,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,8,0.0
R1_within_bearing,all,S2_new_records,20,,9,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,10,0.125
R1_within_bearing,all,S2_new_records,20,,11,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,12,0.0
R1_within_bearing,all,S2_new_records,20,,13,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,14,0.0
R1_within_bearing,all,S2_new_records,20,,15,0.20833333333333334
R1_within_bearing,all,S2_new_records,20,,16,0.0
R1_within_bearing,all,S2_new_records,20,,17,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,18,0.08333333333333333
R1_within_bearing,all,S2_new_records,20,,19,0.0
R1_within_bearing,all,S2_new_records,20,,20,0.0
R1_within_bearing,all,S2_new_records,20,,21,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,22,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,23,0.0
R1_within_bearing,all,S2_new_records,20,,24,0.08333333333333333
R1_within_bearing,all,S2_new_records,20,,25,0.08333333333333333
R1_within_bearing,all,S2_new_records,20,,26,0.0
R1_within_bearing,all,S2_new_records,20,,27,0.125
R1_within_bearing,all,S2_new_records,20,,28,0.08333333333333333
R1_within_bearing,all,S2_new_records,20,,29,0.0
R1_within_bearing,all,S2_new_records,20,,30,0.16666666666666666
R1_within_bearing,all,S2_new_records,20,,31,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,32,0.0
R1_within_bearing,all,S2_new_records,20,,33,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,34,0.0
R1_within_bearing,all,S2_new_records,20,,35,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,36,0.0
R1_within_bearing,all,S2_new_records,20,,37,0.0
R1_within_bearing,all,S2_new_records,20,,38,0.0
R1_within_bearing,all,S2_new_records,20,,39,0.0
R1_within_bearing,all,S2_new_records,20,,40,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,41,0.0
R1_within_bearing,all,S2_new_records,20,,42,0.08333333333333333
R1_within_bearing,all,S2_new_records,20,,43,0.0
R1_within_bearing,all,S2_new_records,20,,44,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,45,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,46,0.0
R1_within_bearing,all,S2_new_records,20,,47,0.0
R1_within_bearing,all,S2_new_records,20,,48,0.0
R1_within_bearing,all,S2_new_records,20,,49,0.0
R1_within_bearing,all,S2_new_records,20,,50,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,51,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,52,0.0
R1_within_bearing,all,S2_new_records,20,,53,0.08333333333333333
R1_within_bearing,all,S2_new_records,20,,54,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,55,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,56,0.0
R1_within_bearing,all,S2_new_records,20,,57,0.0
R1_within_bearing,all,S2_new_records,20,,58,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,59,0.0
R1_within_bearing,all,S2_new_records,20,,60,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,61,0.08333333333333333
R1_within_bearing,all,S2_new_records,20,,62,0.08333333333333333
R1_within_bearing,all,S2_new_records,20,,63,0.08333333333333333
R1_within_bearing,all,S2_new_records,20,,64,0.0
R1_within_bearing,all,S2_new_records,20,,65,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,66,0.0
R1_within_bearing,all,S2_new_records,20,,67,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,68,0.0
R1_within_bearing,all,S2_new_records,20,,69,0.16666666666666666
R1_within_bearing,all,S2_new_records,20,,70,0.0
R1_within_bearing,all,S2_new_records,20,,71,0.125
R1_within_bearing,all,S2_new_records,20,,72,0.08333333333333333
R1_within_bearing,all,S2_new_records,20,,73,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,74,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,75,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,76,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,77,0.0
R1_within_bearing,all,S2_new_records,20,,78,0.0
R1_within_bearing,all,S2_new_records,20,,79,0.0
R1_within_bearing,all,S2_new_records,20,,80,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,81,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,82,0.0
R1_within_bearing,all,S2_new_records,20,,83,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,84,0.0
R1_within_bearing,all,S2_new_records,20,,85,0.0
R1_within_bearing,all,S2_new_records,20,,86,0.0
R1_within_bearing,all,S2_new_records,20,,87,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,88,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,89,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,90,0.125
R1_within_bearing,all,S2_new_records,20,,91,0.0
R1_within_bearing,all,S2_new_records,20,,92,0.0
R1_within_bearing,all,S2_new_records,20,,93,0.0
R1_within_bearing,all,S2_new_records,20,,94,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,95,0.0
R1_within_bearing,all,S2_new_records,20,,96,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,97,0.08333333333333333
R1_within_bearing,all,S2_new_records,20,,98,0.041666666666666664
R1_within_bearing,all,S2_new_records,20,,99,0.041666666666666664
R1_within_bearing,all,S2_new_records,40,,0,0.0
R1_within_bearing,all,S2_new_records,40,,1,0.0
R1_within_bearing,all,S2_new_records,40,,2,0.0
R1_within_bearing,all,S2_new_records,40,,3,0.0
R1_within_bearing,all,S2_new_records,40,,4,0.0
R1_within_bearing,all,S2_new_records,40,,5,0.0
R1_within_bearing,all,S2_new_records,40,,6,0.041666666666666664
R1_within_bearing,all,S2_new_records,40,,7,0.041666666666666664
R1_within_bearing,all,S2_new_records,40,,8,0.0
R1_within_bearing,all,S2_new_records,40,,9,0.0
R1_within_bearing,all,S2_new_records,40,,10,0.041666666666666664
R1_within_bearing,all,S2_new_records,40,,11,0.0
R1_within_bearing,all,S2_new_records,40,,12,0.0
R1_within_bearing,all,S2_new_records,40,,13,0.0
R1_within_bearing,all,S2_new_records,40,,14,0.08333333333333333
R1_within_bearing,all,S2_new_records,40,,15,0.0
R1_within_bearing,all,S2_new_records,40,,16,0.0
R1_within_bearing,all,S2_new_records,40,,17,0.0
R1_within_bearing,all,S2_new_records,40,,18,0.0
R1_within_bearing,all,S2_new_records,40,,19,0.0
R1_within_bearing,all,S2_new_records,40,,20,0.041666666666666664
R1_within_bearing,all,S2_new_records,40,,21,0.0
R1_within_bearing,all,S2_new_records,40,,22,0.041666666666666664
R1_within_bearing,all,S2_new_records,40,,23,0.0
R1_within_bearing,all,S2_new_records,40,,24,0.041666666666666664
R1_within_bearing,all,S2_new_records,40,,25,0.0
R1_within_bearing,all,S2_new_records,40,,26,0.0
R1_within_bearing,all,S2_new_records,40,,27,0.0
R1_within_bearing,all,S2_new_records,40,,28,0.041666666666666664
R1_within_bearing,all,S2_new_records,40,,29,0.0
R1_within_bearing,all,S2_new_records,40,,30,0.0
R1_within_bearing,all,S2_new_records,40,,31,0.041666666666666664
R1_within_bearing,all,S2_new_records,40,,32,0.0
R1_within_bearing,all,S2_new_records,40,,33,0.0
R1_within_bearing,all,S2_new_records,40,,34,0.0
R1_within_bearing,all,S2_new_records,40,,35,0.0
R1_within_bearing,all,S2_new_records,40,,36,0.0
R1_within_bearing,all,S2_new_records,40,,37,0.0
R1_within_bearing,all,S2_new_records,40,,38,0.0
R1_within_bearing,all,S2_new_records,40,,39,0.0
R1_within_bearing,all,S2_new_records,40,,40,0.0
R1_within_bearing,all,S2_new_records,40,,41,0.0
R1_within_bearing,all,S2_new_records,40,,42,0.0
R1_within_bearing,all,S2_new_records,40,,43,0.08333333333333333
R1_within_bearing,all,S2_new_records,40,,44,0.0
R1_within_bearing,all,S2_new_records,40,,45,0.0
R1_within_bearing,all,S2_new_records,40,,46,0.041666666666666664
R1_within_bearing,all,S2_new_records,40,,47,0.041666666666666664
R1_within_bearing,all,S2_new_records,40,,48,0.041666666666666664
R1_within_bearing,all,S2_new_records,40,,49,0.0
R1_within_bearing,all,S2_new_records,40,,50,0.0
R1_within_bearing,all,S2_new_records,40,,51,0.0
R1_within_bearing,all,S2_new_records,40,,52,0.0
R1_within_bearing,all,S2_new_records,40,,53,0.0
R1_within_bearing,all,S2_new_records,40,,54,0.0
R1_within_bearing,all,S2_new_records,40,,55,0.0
R1_within_bearing,all,S2_new_records,40,,56,0.0
R1_within_bearing,all,S2_new_records,40,,57,0.0
R1_within_bearing,all,S2_new_records,40,,58,0.0
R1_within_bearing,all,S2_new_records,40,,59,0.0
R1_within_bearing,all,S2_new_records,40,,60,0.0
R1_within_bearing,all,S2_new_records,40,,61,0.0
R1_within_bearing,all,S2_new_records,40,,62,0.0
R1_within_bearing,all,S2_new_records,40,,63,0.0
R1_within_bearing,all,S2_new_records,40,,64,0.0
R1_within_bearing,all,S2_new_records,40,,65,0.0
R1_within_bearing,all,S2_new_records,40,,66,0.0
R1_within_bearing,all,S2_new_records,40,,67,0.0
R1_within_bearing,all,S2_new_records,40,,68,0.0
R1_within_bearing,all,S2_new_records,40,,69,0.0
R1_within_bearing,all,S2_new_records,40,,70,0.0
R1_within_bearing,all,S2_new_records,40,,71,0.0
R1_within_bearing,all,S2_new_records,40,,72,0.0
R1_within_bearing,all,S2_new_records,40,,73,0.041666666666666664
R1_within_bearing,all,S2_new_records,40,,74,0.0
R1_within_bearing,all,S2_new_records,40,,75,0.0
R1_within_bearing,all,S2_new_records,40,,76,0.041666666666666664
R1_within_bearing,all,S2_new_records,40,,77,0.041666666666666664
R1_within_bearing,all,S2_new_records,40,,78,0.0
R1_within_bearing,all,S2_new_records,40,,79,0.0
R1_within_bearing,all,S2_new_records,40,,80,0.0
R1_within_bearing,all,S2_new_records,40,,81,0.0
R1_within_bearing,all,S2_new_records,40,,82,0.041666666666666664
R1_within_bearing,all,S2_new_records,40,,83,0.0
R1_within_bearing,all,S2_new_records,40,,84,0.041666666666666664
R1_within_bearing,all,S2_new_records,40,,85,0.0
R1_within_bearing,all,S2_new_records,40,,86,0.041666666666666664
R1_within_bearing,all,S2_new_records,40,,87,0.041666666666666664
R1_within_bearing,all,S2_new_records,40,,88,0.0
R1_within_bearing,all,S2_new_records,40,,89,0.0
R1_within_bearing,all,S2_new_records,40,,90,0.0
R1_within_bearing,all,S2_new_records,40,,91,0.041666666666666664
R1_within_bearing,all,S2_new_records,40,,92,0.0
R1_within_bearing,all,S2_new_records,40,,93,0.0
R1_within_bearing,all,S2_new_records,40,,94,0.0
R1_within_bearing,all,S2_new_records,40,,95,0.0
R1_within_bearing,all,S2_new_records,40,,96,0.0
R1_within_bearing,all,S2_new_records,40,,97,0.0
R1_within_bearing,all,S2_new_records,40,,98,0.041666666666666664
R1_within_bearing,all,S2_new_records,40,,99,0.0
R1_within_bearing,all,S2_new_records,60,,0,0.0
